id,date,year,month,state_code,state_name,actual_rainfall_mm,rfs_raw,normal_rainfall_mm,deviation_pct,no_actual_rainfall_reported
32286,2011-07-12,2011,7,9,Uttar Pradesh,3.46,28.403449,10.28,-66.34,False
32321,2011-07-13,2011,7,9,Uttar Pradesh,2.45,20.080571,8.6,-71.51,False
32356,2011-07-14,2011,7,9,Uttar Pradesh,5.83,47.825317,10.4,-43.94,False
32391,2011-07-15,2011,7,9,Uttar Pradesh,13.17,108.006059,11.51,14.42,False
32426,2011-07-16,2011,7,9,Uttar Pradesh,9.36,76.794074,10.41,-10.09,False
32461,2011-07-17,2011,7,9,Uttar Pradesh,16.08,131.879333,10.45,53.88,False
32496,2011-07-18,2011,7,9,Uttar Pradesh,9.02,73.942943,9.84,-8.33,False
32531,2011-07-19,2011,7,9,Uttar Pradesh,5.45,44.661805,11.29,-51.73,False
32566,2011-07-20,2011,7,9,Uttar Pradesh,11.43,93.762896,10.72,6.62,False
32601,2011-07-21,2011,7,9,Uttar Pradesh,19.76,162.070223,10.32,91.47,False
32636,2011-07-22,2011,7,9,Uttar Pradesh,13.64,111.886019,10.14,34.52,False
32671,2011-07-23,2011,7,9,Uttar Pradesh,9.36,76.738004,8.93,4.82,False
32706,2011-07-24,2011,7,9,Uttar Pradesh,1.52,12.499123,8.39,-81.88,False
32741,2011-07-25,2011,7,9,Uttar Pradesh,0.21,1.753881,9.09,-97.69,False
32776,2011-07-26,2011,7,9,Uttar Pradesh,0.56,4.55491,10.06,-94.43,False
32811,2011-07-27,2011,7,9,Uttar Pradesh,1.72,14.125988,9.87,-82.57,False
32846,2011-07-28,2011,7,9,Uttar Pradesh,16.25,133.276402,9.64,68.57,False
32881,2011-07-29,2011,7,9,Uttar Pradesh,13.82,113.340343,11.02,25.41,False
32916,2011-07-30,2011,7,9,Uttar Pradesh,4.41,36.172085,9.15,-51.8,False
32951,2011-07-31,2011,7,9,Uttar Pradesh,10.84,88.873885,8.36,29.67,False
32986,2011-08-01,2011,8,9,Uttar Pradesh,5.12,42.012039,10.61,-51.74,False
33021,2011-08-02,2011,8,9,Uttar Pradesh,5.73,46.952406,11.56,-50.43,False
33056,2011-08-03,2011,8,9,Uttar Pradesh,8.48,69.540712,8.18,3.67,False
33091,2011-08-04,2011,8,9,Uttar Pradesh,14.82,121.532619,9.41,57.49,False
33126,2011-08-05,2011,8,9,Uttar Pradesh,7.61,62.435474,9.65,-21.14,False
33161,2011-08-06,2011,8,9,Uttar Pradesh,23.78,195.024712,10.04,136.85,False
33196,2011-08-07,2011,8,9,Uttar Pradesh,10.84,88.926495,9.34,16.06,False
33231,2011-08-08,2011,8,9,Uttar Pradesh,8.17,67.020029,10.5,-22.19,False
33266,2011-08-09,2011,8,9,Uttar Pradesh,4.28,35.063873,10.05,-57.41,False
33301,2011-08-10,2011,8,9,Uttar Pradesh,6.46,53.008057,10.27,-37.1,False
33336,2011-08-11,2011,8,9,Uttar Pradesh,14.01,114.902043,10.54,32.92,False
33371,2011-08-12,2011,8,9,Uttar Pradesh,10.34,84.792998,13.0,-20.46,False
33406,2011-08-13,2011,8,9,Uttar Pradesh,3.04,24.966446,12.31,-75.3,False
33441,2011-08-14,2011,8,9,Uttar Pradesh,16.75,137.337979,11.81,41.83,False
33476,2011-08-15,2011,8,9,Uttar Pradesh,35.77,293.303799,9.33,283.39,False
33511,2011-08-16,2011,8,9,Uttar Pradesh,30.07,246.631268,9.2,226.85,False
33546,2011-08-17,2011,8,9,Uttar Pradesh,11.83,97.009317,9.0,31.44,False
33581,2011-08-18,2011,8,9,Uttar Pradesh,15.25,125.030542,10.44,46.07,False
33616,2011-08-19,2011,8,9,Uttar Pradesh,11.75,96.351077,10.7,9.81,False
33651,2011-08-20,2011,8,9,Uttar Pradesh,3.37,27.644733,8.29,-59.35,False
33686,2011-08-21,2011,8,9,Uttar Pradesh,0.22,1.838546,8.07,-97.27,False
33721,2011-08-22,2011,8,9,Uttar Pradesh,0.15,1.243099,9.1,-98.35,False
33756,2011-08-23,2011,8,9,Uttar Pradesh,5.88,48.250244,10.56,-44.32,False
33791,2011-08-24,2011,8,9,Uttar Pradesh,6.29,51.574182,8.73,-27.95,False
33826,2011-08-25,2011,8,9,Uttar Pradesh,4.04,33.129775,7.81,-48.27,False
33861,2011-08-26,2011,8,9,Uttar Pradesh,3.76,30.859089,8.87,-57.61,False
33896,2011-08-27,2011,8,9,Uttar Pradesh,3.47,28.480345,8.73,-60.25,False
33931,2011-08-28,2011,8,9,Uttar Pradesh,0.84,6.911575,7.66,-89.03,False
33966,2011-08-29,2011,8,9,Uttar Pradesh,0.88,7.186891,7.54,-88.33,False
34001,2011-08-30,2011,8,9,Uttar Pradesh,0.13,1.056249,6.61,-98.03,False
34036,2011-08-31,2011,8,9,Uttar Pradesh,0.16,1.303928,7.11,-97.75,False
34071,2011-09-01,2011,9,9,Uttar Pradesh,0.67,5.500685,8.23,-91.86,False
34106,2011-09-02,2011,9,9,Uttar Pradesh,1.52,12.437635,9.01,-83.13,False
34141,2011-09-03,2011,9,9,Uttar Pradesh,6.96,57.076854,7.75,-10.19,False
34176,2011-09-04,2011,9,9,Uttar Pradesh,5.0,41.011913,6.11,-18.17,False
34211,2011-09-05,2011,9,9,Uttar Pradesh,4.14,33.937553,5.17,-19.92,False
34246,2011-09-06,2011,9,9,Uttar Pradesh,1.74,14.307297,6.32,-72.47,False
34281,2011-09-07,2011,9,9,Uttar Pradesh,3.06,25.078057,6.64,-53.92,False
34316,2011-09-08,2011,9,9,Uttar Pradesh,11.89,97.521339,6.2,91.77,False
34351,2011-09-09,2011,9,9,Uttar Pradesh,15.87,130.146907,7.57,109.64,False
34386,2011-09-10,2011,9,9,Uttar Pradesh,8.25,67.669681,7.35,12.24,False
34421,2011-09-11,2011,9,9,Uttar Pradesh,6.07,49.738856,8.29,-26.78,False
34456,2011-09-12,2011,9,9,Uttar Pradesh,2.02,16.593588,8.52,-76.29,False
34491,2011-09-13,2011,9,9,Uttar Pradesh,0.46,3.797428,8.86,-94.81,False
34526,2011-09-14,2011,9,9,Uttar Pradesh,1.14,9.352022,9.65,-88.19,False
34561,2011-09-15,2011,9,9,Uttar Pradesh,15.72,128.953068,10.06,56.26,False
34596,2011-09-16,2011,9,9,Uttar Pradesh,13.9,114.002175,7.24,91.99,False
34631,2011-09-17,2011,9,9,Uttar Pradesh,11.35,93.051092,5.38,110.97,False
34666,2011-09-18,2011,9,9,Uttar Pradesh,4.06,33.310345,4.56,-10.96,False
34701,2011-09-19,2011,9,9,Uttar Pradesh,2.76,22.617,4.29,-35.66,False
34736,2011-09-20,2011,9,9,Uttar Pradesh,2.78,22.797427,3.72,-25.27,False
34771,2011-09-21,2011,9,9,Uttar Pradesh,3.6,29.530878,3.05,18.03,False
34806,2011-09-22,2011,9,9,Uttar Pradesh,1.61,13.18335,3.63,-55.65,False
34841,2011-09-23,2011,9,9,Uttar Pradesh,2.67,21.925368,4.03,-33.75,False
34876,2011-09-24,2011,9,9,Uttar Pradesh,13.95,114.434492,4.67,198.72,False
34911,2011-09-25,2011,9,9,Uttar Pradesh,19.91,163.234002,5.05,294.26,False
34946,2011-09-26,2011,9,9,Uttar Pradesh,9.72,79.670432,4.2,131.43,False
34981,2011-09-27,2011,9,9,Uttar Pradesh,0.44,3.575188,2.71,-83.76,False
35016,2011-09-28,2011,9,9,Uttar Pradesh,0.89,7.264134,3.4,-73.82,False
35051,2011-09-29,2011,9,9,Uttar Pradesh,0.01,0.114883,3.73,-99.73,False
35086,2011-09-30,2011,9,9,Uttar Pradesh,0.0,0.0,2.47,-100.0,False
35121,2011-10-01,2011,10,9,Uttar Pradesh,0.02,0.190486,3.5,-99.43,False
35156,2011-10-02,2011,10,9,Uttar Pradesh,0.0,0.012129,3.62,-100.0,False
35191,2011-10-03,2011,10,9,Uttar Pradesh,0.01,0.062956,3.48,-99.71,False
35226,2011-10-04,2011,10,9,Uttar Pradesh,0.33,2.676708,3.22,-89.75,False
35261,2011-10-05,2011,10,9,Uttar Pradesh,0.05,0.373423,3.81,-98.69,False
35296,2011-10-06,2011,10,9,Uttar Pradesh,0.0,0.000122,3.28,-100.0,False
35331,2011-10-07,2011,10,9,Uttar Pradesh,0.0,0.0,2.6,-100.0,False
35366,2011-10-08,2011,10,9,Uttar Pradesh,0.33,2.673969,2.71,-87.82,False
35401,2011-10-09,2011,10,9,Uttar Pradesh,0.01,0.093529,2.32,-99.57,False
35436,2011-10-10,2011,10,9,Uttar Pradesh,0.16,1.344799,3.24,-95.06,False
35471,2011-10-11,2011,10,9,Uttar Pradesh,0.0,0.001283,1.42,-100.0,False
35506,2011-10-12,2011,10,9,Uttar Pradesh,0.0,0.0,1.85,-100.0,False
35541,2011-10-13,2011,10,9,Uttar Pradesh,0.0,0.005872,2.86,-100.0,False
35576,2011-10-14,2011,10,9,Uttar Pradesh,0.0,0.0,1.44,-100.0,False
35611,2011-10-15,2011,10,9,Uttar Pradesh,0.0,0.0,0.51,-100.0,False
35646,2011-10-16,2011,10,9,Uttar Pradesh,0.0,0.0,0.45,-100.0,False
35681,2011-10-17,2011,10,9,Uttar Pradesh,0.0,0.002054,0.6,-100.0,False
35716,2011-10-18,2011,10,9,Uttar Pradesh,0.0,0.0,1.1,-100.0,False
35751,2011-10-19,2011,10,9,Uttar Pradesh,0.11,0.909617,1.17,-90.6,False
35786,2011-10-20,2011,10,9,Uttar Pradesh,0.01,0.082611,0.75,-98.67,False
35821,2011-10-21,2011,10,9,Uttar Pradesh,0.13,1.096434,0.56,-76.79,False
35856,2011-10-22,2011,10,9,Uttar Pradesh,0.0,0.022673,0.38,-100.0,False
35891,2011-10-23,2011,10,9,Uttar Pradesh,0.01,0.050819,0.23,-95.65,False
35926,2011-10-24,2011,10,9,Uttar Pradesh,0.0,0.0,0.09,-100.0,False
35961,2011-10-25,2011,10,9,Uttar Pradesh,0.0,0.0,0.06,-100.0,False
35996,2011-10-26,2011,10,9,Uttar Pradesh,0.0,0.0,0.09,-100.0,False
36031,2011-10-27,2011,10,9,Uttar Pradesh,0.0,0.0,0.08,-100.0,False
36066,2011-10-28,2011,10,9,Uttar Pradesh,0.0,0.0,0.14,-100.0,False
36101,2011-10-29,2011,10,9,Uttar Pradesh,0.0,0.0,0.28,-100.0,False
36136,2011-10-30,2011,10,9,Uttar Pradesh,0.0,0.0,0.95,-100.0,False
36171,2011-10-31,2011,10,9,Uttar Pradesh,0.0,0.0,0.41,-100.0,False
36206,2011-11-01,2011,11,9,Uttar Pradesh,0.0,0.0,0.5,-100.0,False
36241,2011-11-02,2011,11,9,Uttar Pradesh,0.0,0.0,0.25,-100.0,False
36276,2011-11-03,2011,11,9,Uttar Pradesh,0.0,0.0,0.09,-100.0,False
36311,2011-11-04,2011,11,9,Uttar Pradesh,0.0,0.0,0.25,-100.0,False
36346,2011-11-05,2011,11,9,Uttar Pradesh,0.0,0.0,0.01,-100.0,False
36381,2011-11-06,2011,11,9,Uttar Pradesh,0.0,0.0,0.04,-100.0,False
36416,2011-11-07,2011,11,9,Uttar Pradesh,0.0,0.0,0.27,-100.0,False
36451,2011-11-08,2011,11,9,Uttar Pradesh,0.0,0.0,0.12,-100.0,False
36486,2011-11-09,2011,11,9,Uttar Pradesh,0.0,0.0,0.08,-100.0,False
36521,2011-11-10,2011,11,9,Uttar Pradesh,0.0,0.0,0.38,-100.0,False
36556,2011-11-11,2011,11,9,Uttar Pradesh,0.0,0.0,0.21,-100.0,False
36591,2011-11-12,2011,11,9,Uttar Pradesh,0.0,0.0,0.04,-100.0,False
36626,2011-11-13,2011,11,9,Uttar Pradesh,0.0,0.0,0.09,-100.0,False
36661,2011-11-14,2011,11,9,Uttar Pradesh,0.0,0.0,0.08,-100.0,False
36696,2011-11-15,2011,11,9,Uttar Pradesh,0.0,0.0,0.17,-100.0,False
36731,2011-11-16,2011,11,9,Uttar Pradesh,0.0,0.0,0.08,-100.0,False
36766,2011-11-17,2011,11,9,Uttar Pradesh,0.0,0.0,0.05,-100.0,False
36801,2011-11-18,2011,11,9,Uttar Pradesh,0.0,0.0,0.03,-100.0,False
36836,2011-11-19,2011,11,9,Uttar Pradesh,0.0,0.0,0.04,-100.0,False
36871,2011-11-20,2011,11,9,Uttar Pradesh,0.0,0.0,0.09,-100.0,False
36906,2011-11-21,2011,11,9,Uttar Pradesh,0.0,0.0,0.07,-100.0,False
36941,2011-11-22,2011,11,9,Uttar Pradesh,0.0,0.0,0.09,-100.0,False
36976,2011-11-23,2011,11,9,Uttar Pradesh,0.0,0.0,0.1,-100.0,False
37011,2011-11-24,2011,11,9,Uttar Pradesh,0.0,0.0,0.08,-100.0,False
37046,2011-11-25,2011,11,9,Uttar Pradesh,0.0,0.0,0.15,-100.0,False
37081,2011-11-26,2011,11,9,Uttar Pradesh,0.0,0.0,0.3,-100.0,False
37116,2011-11-27,2011,11,9,Uttar Pradesh,0.0,0.0,0.1,-100.0,False
37151,2011-11-28,2011,11,9,Uttar Pradesh,0.0,0.0,0.13,-100.0,False
37186,2011-11-29,2011,11,9,Uttar Pradesh,0.0,0.0,0.03,-100.0,False
37221,2011-11-30,2011,11,9,Uttar Pradesh,0.0,0.0,0.08,-100.0,False
37256,2011-12-01,2011,12,9,Uttar Pradesh,0.0,0.0,0.1,-100.0,False
37291,2011-12-02,2011,12,9,Uttar Pradesh,0.0,0.0,0.18,-100.0,False
37326,2011-12-03,2011,12,9,Uttar Pradesh,0.0,0.0,0.25,-100.0,False
37361,2011-12-04,2011,12,9,Uttar Pradesh,0.0,0.0,0.02,-100.0,False
37396,2011-12-05,2011,12,9,Uttar Pradesh,0.0,0.0,0.03,-100.0,False
37431,2011-12-06,2011,12,9,Uttar Pradesh,0.08,0.651563,0.13,-38.46,False
37466,2011-12-07,2011,12,9,Uttar Pradesh,0.0,8.6e-05,0.12,-100.0,False
37501,2011-12-08,2011,12,9,Uttar Pradesh,0.0,0.0,0.06,-100.0,False
37536,2011-12-09,2011,12,9,Uttar Pradesh,0.1,0.783596,0.05,100.0,False
37571,2011-12-10,2011,12,9,Uttar Pradesh,0.07,0.55862,0.14,-50.0,False
37606,2011-12-11,2011,12,9,Uttar Pradesh,0.0,0.001881,0.12,-100.0,False
37641,2011-12-12,2011,12,9,Uttar Pradesh,0.0,0.0,0.18,-100.0,False
37676,2011-12-13,2011,12,9,Uttar Pradesh,0.0,0.0,0.11,-100.0,False
37711,2011-12-14,2011,12,9,Uttar Pradesh,0.0,0.0,0.17,-100.0,False
37746,2011-12-15,2011,12,9,Uttar Pradesh,0.0,0.0,0.04,-100.0,False
37781,2011-12-16,2011,12,9,Uttar Pradesh,0.0,0.0,0.1,-100.0,False
37816,2011-12-17,2011,12,9,Uttar Pradesh,0.0,0.0,0.1,-100.0,False
37851,2011-12-18,2011,12,9,Uttar Pradesh,0.0,0.0,0.52,-100.0,False
37886,2011-12-19,2011,12,9,Uttar Pradesh,0.0,0.0,0.15,-100.0,False
37921,2011-12-20,2011,12,9,Uttar Pradesh,0.0,0.0,0.04,-100.0,False
37956,2011-12-21,2011,12,9,Uttar Pradesh,0.0,0.0,0.1,-100.0,False
37991,2011-12-22,2011,12,9,Uttar Pradesh,0.0,0.0,0.21,-100.0,False
38026,2011-12-23,2011,12,9,Uttar Pradesh,0.0,0.0,0.27,-100.0,False
38061,2011-12-24,2011,12,9,Uttar Pradesh,0.0,0.0,0.65,-100.0,False
38096,2011-12-25,2011,12,9,Uttar Pradesh,0.0,0.0,0.51,-100.0,False
38131,2011-12-26,2011,12,9,Uttar Pradesh,0.0,0.0,0.37,-100.0,False
38166,2011-12-27,2011,12,9,Uttar Pradesh,0.0,0.0,0.46,-100.0,False
38201,2011-12-28,2011,12,9,Uttar Pradesh,0.0,0.0,0.29,-100.0,False
38236,2011-12-29,2011,12,9,Uttar Pradesh,0.0,0.0,0.25,-100.0,False
38271,2011-12-30,2011,12,9,Uttar Pradesh,0.0,0.0,0.52,-100.0,False
38306,2011-12-31,2011,12,9,Uttar Pradesh,0.0,0.003913,0.21,-100.0,False
38341,2012-01-01,2012,1,9,Uttar Pradesh,6.28,51.503951,0.72,772.22,False
38376,2012-01-02,2012,1,9,Uttar Pradesh,20.35,166.845202,0.59,3349.15,False
38411,2012-01-03,2012,1,9,Uttar Pradesh,0.85,6.991681,0.37,129.73,False
38446,2012-01-04,2012,1,9,Uttar Pradesh,0.06,0.517935,0.38,-84.21,False
38481,2012-01-05,2012,1,9,Uttar Pradesh,0.07,0.580521,0.98,-92.86,False
38516,2012-01-06,2012,1,9,Uttar Pradesh,0.22,1.826064,0.64,-65.63,False
38551,2012-01-07,2012,1,9,Uttar Pradesh,1.39,11.359503,0.22,531.82,False
38586,2012-01-08,2012,1,9,Uttar Pradesh,0.36,2.983852,0.62,-41.94,False
38621,2012-01-09,2012,1,9,Uttar Pradesh,0.84,6.890526,0.85,-1.18,False
38656,2012-01-10,2012,1,9,Uttar Pradesh,0.1,0.839758,0.8,-87.5,False
38691,2012-01-11,2012,1,9,Uttar Pradesh,0.01,0.05237,0.23,-95.65,False
38726,2012-01-12,2012,1,9,Uttar Pradesh,0.0,0.039138,0.35,-100.0,False
38761,2012-01-13,2012,1,9,Uttar Pradesh,0.01,0.099423,0.24,-95.83,False
38796,2012-01-14,2012,1,9,Uttar Pradesh,0.0,0.000303,0.24,-100.0,False
38831,2012-01-15,2012,1,9,Uttar Pradesh,0.01,0.066966,0.54,-98.15,False
38866,2012-01-16,2012,1,9,Uttar Pradesh,0.66,5.431366,1.01,-34.65,False
38901,2012-01-17,2012,1,9,Uttar Pradesh,2.14,17.533111,0.82,160.98,False
38936,2012-01-18,2012,1,9,Uttar Pradesh,0.01,0.066086,0.73,-98.63,False
38971,2012-01-19,2012,1,9,Uttar Pradesh,0.01,0.043675,0.36,-97.22,False
39006,2012-01-20,2012,1,9,Uttar Pradesh,0.04,0.30425,0.47,-91.49,False
39041,2012-01-21,2012,1,9,Uttar Pradesh,0.0,0.008944,0.86,-100.0,False
39076,2012-01-22,2012,1,9,Uttar Pradesh,0.0,0.0,0.51,-100.0,False
39111,2012-01-23,2012,1,9,Uttar Pradesh,0.0,0.0,0.35,-100.0,False
39146,2012-01-24,2012,1,9,Uttar Pradesh,0.0,0.0,0.59,-100.0,False
39181,2012-01-25,2012,1,9,Uttar Pradesh,0.0,0.0,0.89,-100.0,False
39216,2012-01-26,2012,1,9,Uttar Pradesh,0.0,1.7e-05,1.52,-100.0,False
39251,2012-01-27,2012,1,9,Uttar Pradesh,0.01,0.055133,0.73,-98.63,False
39286,2012-01-28,2012,1,9,Uttar Pradesh,0.0,0.0,0.47,-100.0,False
39321,2012-01-29,2012,1,9,Uttar Pradesh,0.0,0.00319,1.45,-100.0,False
39356,2012-01-30,2012,1,9,Uttar Pradesh,0.0,0.0,0.52,-100.0,False
39391,2012-01-31,2012,1,9,Uttar Pradesh,0.0,0.0,0.6,-100.0,False
39426,2012-02-01,2012,2,9,Uttar Pradesh,0.0,0.0,0.45,-100.0,False
39461,2012-02-02,2012,2,9,Uttar Pradesh,0.0,0.0,0.42,-100.0,False
39496,2012-02-03,2012,2,9,Uttar Pradesh,0.0,0.0,0.33,-100.0,False
39531,2012-02-04,2012,2,9,Uttar Pradesh,0.0,0.012781,0.55,-100.0,False
39566,2012-02-05,2012,2,9,Uttar Pradesh,0.06,0.497688,1.02,-94.12,False
39601,2012-02-06,2012,2,9,Uttar Pradesh,0.02,0.155332,0.65,-96.92,False
39636,2012-02-07,2012,2,9,Uttar Pradesh,0.01,0.062673,0.34,-97.06,False
39671,2012-02-08,2012,2,9,Uttar Pradesh,5.51,45.172857,0.49,1024.49,False
39706,2012-02-09,2012,2,9,Uttar Pradesh,2.25,18.447606,0.23,878.26,False
39741,2012-02-10,2012,2,9,Uttar Pradesh,0.0,0.0,0.6,-100.0,False
39776,2012-02-11,2012,2,9,Uttar Pradesh,0.0,0.0,0.3,-100.0,False
39811,2012-02-12,2012,2,9,Uttar Pradesh,0.0,0.0,0.19,-100.0,False
39846,2012-02-13,2012,2,9,Uttar Pradesh,0.0,0.008311,0.53,-100.0,False
39881,2012-02-14,2012,2,9,Uttar Pradesh,0.13,1.061895,0.55,-76.36,False
39916,2012-02-15,2012,2,9,Uttar Pradesh,0.01,0.080454,0.34,-97.06,False
39951,2012-02-16,2012,2,9,Uttar Pradesh,0.32,2.636992,0.36,-11.11,False
39986,2012-02-17,2012,2,9,Uttar Pradesh,0.06,0.458894,0.28,-78.57,False
40021,2012-02-18,2012,2,9,Uttar Pradesh,0.0,0.002325,0.45,-100.0,False
40056,2012-02-19,2012,2,9,Uttar Pradesh,0.0,0.0,1.78,-100.0,False
40091,2012-02-20,2012,2,9,Uttar Pradesh,0.0,0.0,1.52,-100.0,False
40126,2012-02-21,2012,2,9,Uttar Pradesh,0.0,0.0,1.11,-100.0,False
40161,2012-02-22,2012,2,9,Uttar Pradesh,0.0,0.0,0.55,-100.0,False
40196,2012-02-23,2012,2,9,Uttar Pradesh,0.0,0.000219,0.11,-100.0,False
40231,2012-02-24,2012,2,9,Uttar Pradesh,0.0,0.0,0.37,-100.0,False
40266,2012-02-25,2012,2,9,Uttar Pradesh,0.0,0.0,0.45,-100.0,False
40301,2012-02-26,2012,2,9,Uttar Pradesh,0.0,0.0,0.18,-100.0,False
40336,2012-02-27,2012,2,9,Uttar Pradesh,0.0,0.0,0.13,-100.0,False
40371,2012-02-28,2012,2,9,Uttar Pradesh,0.0,0.0,0.57,-100.0,False
40406,2012-02-29,2012,2,9,Uttar Pradesh,0.0,0.0,,,False
40441,2012-03-01,2012,3,9,Uttar Pradesh,0.0,0.0,0.29,-100.0,False
40476,2012-03-02,2012,3,9,Uttar Pradesh,0.0,0.0,0.44,-100.0,False
40511,2012-03-03,2012,3,9,Uttar Pradesh,0.0,0.0,0.16,-100.0,False
40546,2012-03-04,2012,3,9,Uttar Pradesh,0.0,0.0,0.12,-100.0,False
40581,2012-03-05,2012,3,9,Uttar Pradesh,0.06,0.458097,0.57,-89.47,False
40616,2012-03-06,2012,3,9,Uttar Pradesh,0.35,2.883589,0.52,-32.69,False
40651,2012-03-07,2012,3,9,Uttar Pradesh,0.25,2.026957,0.3,-16.67,False
40686,2012-03-08,2012,3,9,Uttar Pradesh,0.0,0.0,0.13,-100.0,False
40721,2012-03-09,2012,3,9,Uttar Pradesh,0.03,0.23188,0.18,-83.33,False
40756,2012-03-10,2012,3,9,Uttar Pradesh,0.0,0.0,0.25,-100.0,False
40791,2012-03-11,2012,3,9,Uttar Pradesh,0.0,0.0,0.7,-100.0,False
40826,2012-03-12,2012,3,9,Uttar Pradesh,0.01,0.04564,0.56,-98.21,False
40861,2012-03-13,2012,3,9,Uttar Pradesh,3.01,24.67908,0.37,713.51,False
40896,2012-03-14,2012,3,9,Uttar Pradesh,2.64,21.646306,0.1,2540.0,False
40931,2012-03-15,2012,3,9,Uttar Pradesh,0.22,1.817675,0.16,37.5,False
40966,2012-03-16,2012,3,9,Uttar Pradesh,0.0,0.0,0.29,-100.0,False
41001,2012-03-17,2012,3,9,Uttar Pradesh,0.55,4.487092,0.12,358.33,False
41036,2012-03-18,2012,3,9,Uttar Pradesh,0.2,1.635678,0.08,150.0,False
41071,2012-03-19,2012,3,9,Uttar Pradesh,0.0,0.0,0.15,-100.0,False
41106,2012-03-20,2012,3,9,Uttar Pradesh,0.0,0.0,0.34,-100.0,False
41141,2012-03-21,2012,3,9,Uttar Pradesh,0.0,0.0,0.14,-100.0,False
41176,2012-03-22,2012,3,9,Uttar Pradesh,0.0,0.0,0.53,-100.0,False
41211,2012-03-23,2012,3,9,Uttar Pradesh,0.0,0.0,0.52,-100.0,False
41246,2012-03-24,2012,3,9,Uttar Pradesh,0.0,0.0,0.34,-100.0,False
41281,2012-03-25,2012,3,9,Uttar Pradesh,0.0,0.0,0.52,-100.0,False
41316,2012-03-26,2012,3,9,Uttar Pradesh,0.0,0.0,0.79,-100.0,False
41351,2012-03-27,2012,3,9,Uttar Pradesh,0.0,0.007786,0.31,-100.0,False
41386,2012-03-28,2012,3,9,Uttar Pradesh,0.0,0.0,0.32,-100.0,False
41421,2012-03-29,2012,3,9,Uttar Pradesh,0.0,0.0,0.18,-100.0,False
41456,2012-03-30,2012,3,9,Uttar Pradesh,0.0,0.0,0.45,-100.0,False
41491,2012-03-31,2012,3,9,Uttar Pradesh,0.0,0.0,0.43,-100.0,False
41526,2012-04-01,2012,4,9,Uttar Pradesh,0.0,0.0,0.22,-100.0,False
41561,2012-04-02,2012,4,9,Uttar Pradesh,0.0,0.0,0.08,-100.0,False
41596,2012-04-03,2012,4,9,Uttar Pradesh,0.0,0.0,0.18,-100.0,False
41631,2012-04-04,2012,4,9,Uttar Pradesh,0.0,0.037321,0.36,-100.0,False
41666,2012-04-05,2012,4,9,Uttar Pradesh,0.0,0.000338,0.03,-100.0,False
41701,2012-04-06,2012,4,9,Uttar Pradesh,1.06,8.670575,0.18,488.89,False
41736,2012-04-07,2012,4,9,Uttar Pradesh,0.88,7.209359,0.2,340.0,False
41771,2012-04-08,2012,4,9,Uttar Pradesh,0.02,0.158173,0.04,-50.0,False
41806,2012-04-09,2012,4,9,Uttar Pradesh,0.33,2.736938,0.15,120.0,False
41841,2012-04-10,2012,4,9,Uttar Pradesh,0.11,0.870365,0.18,-38.89,False
41876,2012-04-11,2012,4,9,Uttar Pradesh,1.35,11.080483,0.17,694.12,False
41911,2012-04-12,2012,4,9,Uttar Pradesh,3.3,27.049094,0.19,1636.84,False
41946,2012-04-13,2012,4,9,Uttar Pradesh,0.4,3.260113,0.14,185.71,False
41981,2012-04-14,2012,4,9,Uttar Pradesh,0.58,4.772219,0.07,728.57,False
42016,2012-04-15,2012,4,9,Uttar Pradesh,1.14,9.324196,0.15,660.0,False
42051,2012-04-16,2012,4,9,Uttar Pradesh,0.08,0.678715,0.18,-55.56,False
42086,2012-04-17,2012,4,9,Uttar Pradesh,0.05,0.448337,0.23,-78.26,False
42121,2012-04-18,2012,4,9,Uttar Pradesh,0.03,0.276861,0.29,-89.66,False
42156,2012-04-19,2012,4,9,Uttar Pradesh,0.0,0.0,0.45,-100.0,False
42191,2012-04-20,2012,4,9,Uttar Pradesh,0.0,0.0,0.42,-100.0,False
42226,2012-04-21,2012,4,9,Uttar Pradesh,0.0,0.000114,0.18,-100.0,False
42261,2012-04-22,2012,4,9,Uttar Pradesh,0.0,0.0,0.14,-100.0,False
42296,2012-04-23,2012,4,9,Uttar Pradesh,0.2,1.613473,0.26,-23.08,False
42331,2012-04-24,2012,4,9,Uttar Pradesh,0.0,0.003685,0.19,-100.0,False
42366,2012-04-25,2012,4,9,Uttar Pradesh,0.11,0.872104,0.19,-42.11,False
42401,2012-04-26,2012,4,9,Uttar Pradesh,0.02,0.133314,0.13,-84.62,False
42436,2012-04-27,2012,4,9,Uttar Pradesh,0.11,0.886468,0.22,-50.0,False
42471,2012-04-28,2012,4,9,Uttar Pradesh,0.0,0.005071,0.14,-100.0,False
42506,2012-04-29,2012,4,9,Uttar Pradesh,0.03,0.279366,0.15,-80.0,False
42541,2012-04-30,2012,4,9,Uttar Pradesh,0.04,0.367988,0.17,-76.47,False
42576,2012-05-01,2012,5,9,Uttar Pradesh,0.05,0.39296,0.43,-88.37,False
42611,2012-05-02,2012,5,9,Uttar Pradesh,0.0,0.0,0.53,-100.0,False
42646,2012-05-03,2012,5,9,Uttar Pradesh,0.0,0.0,0.46,-100.0,False
42681,2012-05-04,2012,5,9,Uttar Pradesh,0.0,0.0,0.4,-100.0,False
42716,2012-05-05,2012,5,9,Uttar Pradesh,0.21,1.69264,0.16,31.25,False
42751,2012-05-06,2012,5,9,Uttar Pradesh,0.09,0.773498,0.3,-70.0,False
